Fecha & Hora;PM10 (ug/m3);SO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%)
03/19/2016 06:00;48,1;1,31;ND;ND;ND;ND
03/19/2016 07:00;64,9;1,7;ND;ND;ND;ND
03/19/2016 08:00;60,7;2,23;ND;ND;ND;ND
03/19/2016 09:00;65,9;4,61;ND;ND;ND;ND
03/19/2016 10:00;57,1;6,89;ND;ND;ND;ND
03/19/2016 11:00;50,4;6,26;ND;ND;ND;ND
03/19/2016 12:00;58;6,24;ND;ND;ND;ND
03/19/2016 13:00;48,2;3,98;ND;ND;ND;ND
03/19/2016 14:00;50,5;3,51;ND;ND;ND;ND
03/19/2016 15:00;65,3;3,43;ND;ND;ND;ND
03/19/2016 16:00;28,9;1,47;ND;ND;ND;ND
03/19/2016 17:00;17,5;1,05;ND;ND;ND;ND
03/19/2016 18:00;17;0,81;ND;ND;ND;ND
03/19/2016 19:00;12,3;0,71;ND;ND;ND;ND
03/19/2016 20:00;10,3;0,6;ND;ND;ND;ND
03/19/2016 21:00;12,1;0,68;ND;ND;ND;ND
03/19/2016 22:00;13;0,79;ND;ND;ND;ND
03/19/2016 23:00;51,3;1,44;ND;ND;ND;ND
03/20/2016 00:00;27,7;1,55;ND;ND;ND;ND
03/20/2016 01:00;46,8;1,21;ND;ND;ND;ND
03/20/2016 02:00;36;1,18;ND;ND;ND;ND
03/20/2016 03:00;45,7;3,72;ND;ND;ND;ND
03/20/2016 04:00;47,4;4,14;ND;ND;ND;ND
03/20/2016 05:00;42;3,72;ND;ND;ND;ND
03/20/2016 06:00;37,2;2,36;ND;ND;ND;ND
03/20/2016 07:00;43,8;2,31;ND;ND;ND;ND
03/20/2016 08:00;47,5;3,07;ND;ND;ND;ND
03/20/2016 09:00;30,8;3,12;ND;ND;ND;ND
03/20/2016 10:00;35,2;3,38;ND;ND;ND;ND
03/20/2016 11:00;29,2;2,65;ND;ND;ND;ND
03/20/2016 12:00;25,9;2,88;ND;ND;ND;ND
03/20/2016 13:00;24,9;2,41;ND;ND;ND;ND
03/20/2016 14:00;23,9;1,86;ND;ND;ND;ND
03/20/2016 15:00;6,1;1,23;ND;ND;ND;ND
03/20/2016 16:00;10,3;1,13;ND;ND;ND;ND
03/20/2016 17:00;4,7;1,15;ND;ND;ND;ND
03/20/2016 18:00;16,3;1,02;ND;ND;ND;ND
03/20/2016 19:00;15,8;0,97;ND;ND;ND;ND
03/20/2016 20:00;14,4;0,86;ND;ND;ND;ND
03/20/2016 21:00;10,4;0,92;ND;ND;ND;ND
03/20/2016 22:00;14,3;1;ND;ND;ND;ND
03/20/2016 23:00;34;0,97;ND;ND;ND;ND
03/21/2016 00:00;39,9;1,52;ND;ND;ND;ND
03/21/2016 01:00;23,7;0,92;ND;ND;ND;ND
03/21/2016 02:00;16,6;0,76;ND;ND;ND;ND
03/21/2016 03:00;14,4;0,84;ND;ND;ND;ND
03/21/2016 04:00;19,1;0,79;ND;ND;ND;ND
03/21/2016 05:00;18,8;0,63;ND;ND;ND;ND
03/21/2016 06:00;21,4;0,81;ND;ND;ND;ND
03/21/2016 07:00;25,4;0,89;ND;ND;ND;ND
03/21/2016 08:00;32,8;1,02;ND;ND;ND;ND
03/21/2016 09:00;44;1,83;ND;ND;ND;ND
03/21/2016 10:00;23;4,22;ND;ND;ND;ND
03/21/2016 11:00;26,4;5,79;ND;ND;ND;ND
03/21/2016 12:00;26,8;5,16;ND;ND;ND;ND
03/21/2016 13:00;36,5;3,93;ND;ND;ND;ND
03/21/2016 14:00;34,9;3,22;ND;ND;ND;ND
03/21/2016 15:00;31,3;4,3;ND;ND;ND;ND
03/21/2016 16:00;42,6;9,51;ND;ND;ND;ND
03/21/2016 17:00;46,7;7,97;ND;ND;ND;ND
03/21/2016 18:00;38,1;4,53;ND;ND;ND;ND
03/21/2016 19:00;27,6;2,04;ND;ND;ND;ND
03/21/2016 20:00;40,3;1,76;ND;ND;ND;ND
03/21/2016 21:00;18,7;1,18;ND;ND;ND;ND
03/21/2016 22:00;12,7;0,94;ND;ND;ND;ND
03/21/2016 23:00;12,7;1,36;ND;ND;ND;ND
03/22/2016 00:00;45,2;1,62;ND;ND;ND;ND
03/22/2016 01:00;43,8;1,31;ND;ND;ND;ND
03/22/2016 02:00;41;1,76;ND;ND;ND;ND
03/22/2016 03:00;28,5;1,15;ND;ND;ND;ND
03/22/2016 04:00;36,8;0,92;ND;ND;ND;ND
03/22/2016 05:00;37,9;0,97;ND;ND;ND;ND
03/22/2016 06:00;51,3;1,13;ND;ND;ND;ND
03/22/2016 07:00;50;1,7;ND;ND;ND;ND
03/22/2016 08:00;51,3;2,36;ND;ND;ND;ND
03/22/2016 09:00;66,7;4,14;ND;ND;ND;ND
03/22/2016 10:00;40,8;7,39;ND;ND;ND;ND
03/22/2016 11:00;50,1;5,4;ND;ND;ND;ND
03/22/2016 12:00;44,2;4,27;ND;ND;ND;ND
03/22/2016 13:00;46,7;4,01;ND;ND;ND;ND
03/22/2016 14:00;47,8;2,96;ND;ND;ND;ND
03/22/2016 15:00;47,5;2,38;ND;ND;ND;ND
03/22/2016 16:00;19,4;0,94;ND;ND;ND;ND
03/22/2016 17:00;20,4;0,68;ND;ND;ND;ND
03/22/2016 18:00;20,4;0,71;ND;ND;ND;ND
03/22/2016 19:00;18,4;0,63;ND;ND;ND;ND
03/22/2016 20:00;13,1;0,6;ND;ND;ND;ND
03/22/2016 21:00;13,6;0,42;ND;ND;ND;ND
03/22/2016 22:00;51,1;1,47;ND;ND;ND;ND
03/22/2016 23:00;52,3;1,68;ND;ND;ND;ND
03/23/2016 00:00;51,1;1,1;ND;ND;ND;ND
03/23/2016 01:00;49,2;1,39;ND;ND;ND;ND
03/23/2016 02:00;34,7;1,47;ND;ND;ND;ND
03/23/2016 03:00;50;2,41;ND;ND;ND;ND
03/23/2016 04:00;55,1;2,46;ND;ND;ND;ND
03/23/2016 05:00;44,5;3,3;ND;ND;ND;ND
03/23/2016 06:00;35,7;3,07;ND;ND;ND;ND
03/23/2016 07:00;36,2;1,39;ND;ND;ND;ND
03/23/2016 08:00;31,3;1,7;ND;ND;ND;ND
03/23/2016 09:00;30,7;2,12;ND;ND;ND;ND
03/23/2016 10:00;43,5;5,66;ND;ND;ND;ND
03/23/2016 11:00;38,5;3,43;ND;ND;ND;ND
03/23/2016 12:00;33,6;2,73;ND;ND;ND;ND
03/23/2016 13:00;29;1,99;ND;ND;ND;ND
03/23/2016 14:00;31,2;1,83;ND;ND;ND;ND
03/23/2016 15:00;31,2;2,02;ND;ND;ND;ND
03/23/2016 16:00;22,6;1,34;ND;ND;ND;ND
03/23/2016 17:00;22,7;0,94;ND;ND;ND;ND
03/23/2016 18:00;20,4;0,86;ND;ND;ND;ND
03/23/2016 19:00;18,6;0,84;ND;ND;ND;ND
03/23/2016 20:00;26,1;0,81;ND;ND;ND;ND
03/23/2016 21:00;35,8;0,84;ND;ND;ND;ND
03/23/2016 22:00;38,3;0,89;ND;ND;ND;ND
03/23/2016 23:00;44,3;0,86;ND;ND;ND;ND
03/24/2016 00:00;43,3;0,89;ND;ND;ND;ND
03/24/2016 01:00;49,4;1,21;ND;ND;ND;ND
03/24/2016 02:00;32,2;0,86;ND;ND;ND;ND
03/24/2016 03:00;37,8;0,81;ND;ND;ND;ND
03/24/2016 04:00;33,8;0,89;ND;ND;ND;ND
03/24/2016 05:00;42,8;0,89;ND;ND;ND;ND
03/24/2016 06:00;39,4;0,86;ND;ND;ND;ND
03/24/2016 07:00;44,6;0,94;ND;ND;ND;ND
03/24/2016 08:00;58,2;1,21;ND;ND;ND;ND
03/24/2016 09:00;70,8;17,48;ND;ND;ND;ND
03/24/2016 10:00;49,4;10,72;ND;ND;ND;ND
03/24/2016 11:00;48,2;7,07;ND;ND;ND;ND
03/24/2016 12:00;60,5;5,19;ND;ND;ND;ND
03/24/2016 13:00;46,3;3,64;ND;ND;ND;ND
03/24/2016 14:00;54,2;2,96;ND;ND;ND;ND
03/24/2016 15:00;49;2,15;ND;ND;ND;ND
03/24/2016 16:00;13,7;0,63;ND;ND;ND;ND
03/24/2016 17:00;20,4;0,52;ND;ND;ND;ND
03/24/2016 18:00;19,2;0,55;ND;ND;ND;ND
03/24/2016 19:00;16,6;0,42;ND;ND;ND;ND
03/24/2016 20:00;19,9;0,63;ND;ND;ND;ND
03/24/2016 21:00;20,8;0,63;ND;ND;ND;ND
03/24/2016 22:00;31,8;0,81;ND;ND;ND;ND
03/24/2016 23:00;44,1;1,15;ND;ND;ND;ND
03/25/2016 00:00;27,8;0,79;ND;ND;ND;ND
03/25/2016 01:00;44;0,89;ND;ND;ND;ND
03/25/2016 02:00;30,4;0,81;ND;ND;ND;ND
03/25/2016 03:00;33,3;0,68;ND;ND;ND;ND
03/25/2016 04:00;28,9;0,84;ND;ND;ND;ND
03/25/2016 05:00;34,6;0,89;ND;ND;ND;ND
03/25/2016 06:00;37,8;1,05;ND;ND;ND;ND
03/25/2016 07:00;39,8;1,23;ND;ND;ND;ND
03/25/2016 08:00;48,1;2,02;ND;ND;ND;ND
03/25/2016 09:00;52,2;3,85;ND;ND;ND;ND
03/25/2016 10:00;36;5,76;ND;ND;ND;ND
03/25/2016 11:00;45,3;9,54;ND;ND;ND;ND
03/25/2016 12:00;37,1;9,83;ND;ND;ND;ND
03/25/2016 13:00;31,7;6,11;ND;ND;ND;ND
03/25/2016 14:00;37,6;4,56;ND;ND;ND;ND
03/25/2016 15:00;42,2;3,96;ND;ND;ND;ND
03/25/2016 16:00;34,5;2,31;ND;ND;ND;ND
03/25/2016 17:00;22;0,81;ND;ND;ND;ND
03/25/2016 18:00;15,4;0,55;ND;ND;ND;ND
03/25/2016 19:00;15,3;0,5;ND;ND;ND;ND
03/25/2016 20:00;14,8;0,55;ND;ND;ND;ND
03/25/2016 21:00;38,5;0,94;ND;ND;ND;ND
03/25/2016 22:00;28,9;1;ND;ND;ND;ND
03/25/2016 23:00;27,1;0,81;ND;ND;ND;ND
03/26/2016 00:00;42,4;1,44;ND;ND;ND;ND
03/26/2016 01:00;36,5;0,71;ND;ND;ND;ND
03/26/2016 02:00;35,6;1,18;ND;ND;ND;ND
03/26/2016 03:00;30,4;0,86;ND;ND;ND;ND
03/26/2016 04:00;35,4;1,49;ND;ND;ND;ND
03/26/2016 05:00;32,7;1;ND;ND;ND;ND
03/26/2016 06:00;43,5;1,02;ND;ND;ND;ND
03/26/2016 07:00;48,9;1,57;ND;ND;ND;ND
03/26/2016 08:00;40,7;3,77;ND;ND;ND;ND
03/26/2016 09:00;52;7,18;ND;ND;ND;ND
03/26/2016 10:00;30,8;5,27;ND;ND;ND;ND
03/26/2016 11:00;31,5;3,25;ND;ND;ND;ND
03/26/2016 12:00;31,5;2,57;ND;ND;ND;ND
03/26/2016 13:00;56,2;2,7;ND;ND;ND;ND
03/26/2016 14:00;53,3;3,93;ND;ND;ND;ND
03/26/2016 15:00;24,4;1,7;ND;ND;ND;ND
03/26/2016 16:00;17,7;0,79;ND;ND;ND;ND
03/26/2016 17:00;17,9;0,71;ND;ND;ND;ND
03/26/2016 18:00;18,4;0,52;ND;ND;ND;ND
03/26/2016 19:00;16,6;0,47;ND;ND;ND;ND
03/26/2016 20:00;15,3;0,5;ND;ND;ND;ND
03/26/2016 21:00;17,1;0,66;ND;ND;ND;ND
03/26/2016 22:00;19,7;0,92;ND;ND;ND;ND
03/26/2016 23:00;10,2;0,39;ND;ND;ND;ND
03/27/2016 00:00;37,6;1,76;ND;ND;ND;ND
03/27/2016 01:00;39,8;4,38;ND;ND;ND;ND
03/27/2016 02:00;39,3;5,76;ND;ND;ND;ND
03/27/2016 03:00;43,6;2,57;ND;ND;ND;ND
03/27/2016 04:00;39,4;1,83;ND;ND;ND;ND
03/27/2016 05:00;28,2;1,05;ND;ND;ND;ND
03/27/2016 06:00;25,4;0,92;ND;ND;ND;ND
03/27/2016 07:00;24,8;0,94;ND;ND;ND;ND
03/27/2016 08:00;35,1;1,34;ND;ND;ND;ND
03/27/2016 09:00;33,1;2,88;ND;ND;ND;ND
03/27/2016 10:00;41,6;8,18;ND;ND;ND;ND
03/27/2016 11:00;36,8;11,48;ND;ND;ND;ND
03/27/2016 12:00;35,5;9,12;ND;ND;ND;ND
03/27/2016 13:00;24,6;6;ND;ND;ND;ND
03/27/2016 14:00;15,6;1,47;ND;ND;ND;ND
03/27/2016 15:00;18,2;0,89;ND;ND;ND;ND
03/27/2016 16:00;15,5;0,68;ND;ND;ND;ND
03/27/2016 17:00;21,1;0,39;ND;ND;ND;ND
03/27/2016 18:00;10;0,42;ND;ND;ND;ND
03/27/2016 19:00;5,3;0,5;ND;ND;ND;ND
03/27/2016 20:00;9,9;0,84;ND;ND;ND;ND
03/27/2016 21:00;38,3;1,65;ND;ND;ND;ND
03/27/2016 22:00;9,8;1,76;ND;ND;ND;ND
03/27/2016 23:00;51,6;1,97;ND;ND;ND;ND
03/28/2016 00:00;37,3;0,68;ND;ND;ND;ND
03/28/2016 01:00;29,5;1,23;ND;ND;ND;ND
03/28/2016 02:00;25,5;1;ND;ND;ND;ND
03/28/2016 03:00;24,4;1,1;ND;ND;ND;ND
03/28/2016 04:00;26,1;0,97;ND;ND;ND;ND
03/28/2016 05:00;24,2;0,94;ND;ND;ND;ND
03/28/2016 06:00;35,1;1,07;ND;ND;ND;ND
03/28/2016 07:00;65,7;1,52;ND;ND;ND;ND
03/28/2016 08:00;83,4;2,59;ND;ND;ND;ND
03/28/2016 09:00;55,1;3,88;ND;ND;ND;ND
03/28/2016 10:00;34,5;4,45;ND;ND;ND;ND
03/28/2016 11:00;45,9;3,8;ND;ND;ND;ND
03/28/2016 12:00;43;ND;ND;ND;ND;ND
03/28/2016 13:00;48,7;2,65;ND;ND;ND;ND
03/28/2016 14:00;27,8;1,91;ND;ND;ND;ND
03/28/2016 15:00;25,4;0,03;ND;ND;ND;ND
03/28/2016 16:00;23,4;ND;ND;ND;ND;ND
03/28/2016 17:00;27,3;ND;ND;ND;ND;ND
03/28/2016 18:00;26,5;ND;ND;ND;ND;ND
03/28/2016 19:00;55,6;0,45;ND;ND;ND;ND
03/28/2016 20:00;61,7;1,21;ND;ND;ND;ND
03/28/2016 21:00;56,5;1,28;ND;ND;ND;ND
03/28/2016 22:00;74;0,76;ND;ND;ND;ND
03/28/2016 23:00;52,9;0,21;ND;ND;ND;ND
03/29/2016 00:00;49,1;0,31;ND;ND;ND;ND
03/29/2016 01:00;52,3;2,99;ND;ND;ND;ND
03/29/2016 02:00;40,2;3,09;ND;ND;ND;ND
03/29/2016 03:00;43,3;3,41;ND;ND;ND;ND
03/29/2016 04:00;29,5;2,02;ND;ND;ND;ND
03/29/2016 05:00;32,7;1,39;ND;ND;ND;ND
03/29/2016 06:00;54,2;1,28;ND;ND;ND;ND
03/29/2016 07:00;74,2;1,34;ND;ND;ND;ND
03/29/2016 08:00;98,4;3,69;ND;ND;ND;ND
03/29/2016 09:00;72,2;3,59;ND;ND;ND;ND
03/29/2016 10:00;43,4;1,76;ND;ND;ND;ND
03/29/2016 11:00;55,7;5,82;ND;ND;ND;ND
03/29/2016 12:00;54,1;7,28;ND;ND;ND;ND
03/29/2016 13:00;57,5;4,77;ND;ND;ND;ND
03/29/2016 14:00;63,5;3,35;ND;ND;ND;ND
03/29/2016 15:00;68,5;2,41;ND;ND;ND;ND
03/29/2016 16:00;38,4;ND;ND;ND;ND;ND
03/29/2016 17:00;38,4;ND;ND;ND;ND;ND
03/29/2016 18:00;23,6;ND;ND;ND;ND;ND
03/29/2016 19:00;24,5;ND;ND;ND;ND;ND
03/29/2016 20:00;18,1;ND;ND;ND;ND;ND
03/29/2016 21:00;29,7;ND;ND;ND;ND;ND
03/29/2016 22:00;73,7;0,66;ND;ND;ND;ND
03/29/2016 23:00;72,5;0,86;ND;ND;ND;ND
03/30/2016 00:00;48,3;0,76;ND;ND;ND;ND
03/30/2016 01:00;49,1;0,05;ND;ND;ND;ND
03/30/2016 02:00;46;0,18;ND;ND;ND;ND
03/30/2016 03:00;43,5;0,34;ND;ND;ND;ND
03/30/2016 04:00;57,1;0,89;ND;ND;ND;ND
03/30/2016 05:00;32,7;ND;ND;ND;ND;ND
03/30/2016 06:00;39,4;0,13;ND;ND;ND;ND
03/30/2016 07:00;27,8;0,73;ND;ND;ND;ND
03/30/2016 08:00;26,9;0,39;ND;ND;ND;ND
03/30/2016 09:00;34,9;0,79;ND;ND;ND;ND
03/30/2016 10:00;36,1;0,71;ND;ND;ND;ND
03/30/2016 11:00;36,4;1,02;ND;ND;ND;ND
03/30/2016 12:00;38;8,7;ND;ND;ND;ND
03/30/2016 13:00;35,7;16,72;ND;ND;ND;ND
03/30/2016 14:00;43,5;9,3;ND;ND;ND;ND
03/30/2016 15:00;49,4;4,24;ND;ND;ND;ND
03/30/2016 16:00;40,8;2,2;ND;ND;ND;ND
03/30/2016 17:00;43,1;1,26;ND;ND;ND;ND
03/30/2016 18:00;8,6;0,24;ND;ND;ND;ND
03/30/2016 19:00;36,3;0,47;ND;ND;ND;ND
03/30/2016 20:00;72,5;0,66;ND;ND;ND;ND
03/30/2016 21:00;6,6;0,18;ND;ND;ND;ND
03/30/2016 22:00;14;0,31;ND;ND;ND;ND
03/30/2016 23:00;18,8;0,52;ND;ND;ND;ND
03/31/2016 00:00;52,5;1,94;ND;ND;ND;ND
03/31/2016 01:00;9;ND;ND;ND;ND;ND
03/31/2016 02:00;2,3;ND;ND;ND;ND;ND
03/31/2016 03:00;10,5;ND;ND;ND;ND;ND
03/31/2016 04:00;13,9;ND;ND;ND;ND;ND
03/31/2016 05:00;19,7;ND;ND;ND;ND;ND
03/31/2016 06:00;24,6;ND;ND;ND;ND;ND
03/31/2016 07:00;48,2;0,5;ND;ND;ND;ND
03/31/2016 08:00;45;0,89;ND;ND;ND;ND
03/31/2016 09:00;56,6;1,07;ND;ND;ND;ND
03/31/2016 10:00;57,3;1,62;ND;ND;ND;ND
03/31/2016 11:00;53,7;5,9;ND;ND;ND;ND
03/31/2016 12:00;42;6,45;ND;ND;ND;ND
03/31/2016 13:00;48,5;6,11;ND;ND;ND;ND
03/31/2016 14:00;44,3;3,62;ND;ND;ND;ND
03/31/2016 15:00;39,1;1,52;ND;ND;ND;ND
03/31/2016 16:00;40,8;1,13;ND;ND;ND;ND
03/31/2016 17:00;47,4;1,73;ND;ND;ND;ND
03/31/2016 18:00;40,6;2,31;ND;ND;ND;ND
03/31/2016 19:00;26,9;0,52;ND;ND;ND;ND
03/31/2016 20:00;34,2;0,34;ND;ND;ND;ND
03/31/2016 21:00;64,7;1,02;ND;ND;ND;ND
03/31/2016 22:00;51,2;1,76;ND;ND;ND;ND
03/31/2016 23:00;52,5;1,68;ND;ND;ND;ND
42373;41;2,46;ND;ND;ND;ND
42373,04167;31,8;1,21;ND;ND;ND;ND
42373,08333;30,3;1,68;ND;ND;ND;ND
42373,125;37,9;1,39;ND;ND;ND;ND
42373,16667;41,9;1,65;ND;ND;ND;ND
42373,20833;45,2;1,39;ND;ND;ND;ND
42373,25;62,2;1,57;ND;ND;ND;ND
42373,29167;78,9;4,17;ND;ND;ND;ND
42373,33333;23,5;2,36;ND;ND;ND;ND
42373,375;22,6;0,94;ND;ND;ND;ND
42373,41667;23,8;0,73;ND;ND;ND;ND
42373,45833;23,8;0,58;ND;ND;ND;ND
42373,5;23,2;0,34;ND;ND;ND;ND
42373,54167;25,1;0,24;ND;ND;ND;ND
42373,58333;28,6;0,24;ND;ND;ND;ND
42373,625;13,1;0,03;ND;ND;ND;ND
42373,66667;9,6;ND;ND;ND;ND;ND
42373,70833;8,2;ND;ND;ND;ND;ND
42373,75;14,4;ND;ND;ND;ND;ND
42373,79167;17,2;ND;ND;ND;ND;ND
42373,83333;63,3;0,39;ND;ND;ND;ND
42373,875;44,9;0,63;ND;ND;ND;ND
42373,91667;54,8;1,76;ND;ND;ND;ND
42373,95833;49,1;1,99;ND;ND;ND;ND
42404;36,9;0,18;ND;ND;ND;ND
42404,04167;31,6;1,99;ND;ND;ND;ND
42404,08333;16,3;0,55;ND;ND;ND;ND
42404,125;7,2;ND;ND;ND;ND;ND
42404,16667;9,2;ND;ND;ND;ND;ND
42404,20833;10,5;ND;ND;ND;ND;ND
42404,25;11,1;ND;ND;ND;ND;ND
42404,29167;18,6;0,21;ND;ND;ND;ND
42404,33333;14,7;0,34;ND;ND;ND;ND
42404,375;14,7;0,42;ND;ND;ND;ND
42404,41667;17,3;0,47;ND;ND;ND;ND
42404,45833;16,2;0,6;ND;ND;ND;ND
42404,5;6,5;0,29;ND;ND;ND;ND
42404,54167;0,8;0,26;ND;ND;ND;ND
42404,58333;9,7;0,31;ND;ND;ND;ND
42404,625;17,7;0,52;ND;ND;ND;ND
42404,66667;22;1,49;ND;ND;ND;ND
42404,70833;14,6;0,71;ND;ND;ND;ND
42404,75;13,8;0,79;ND;ND;ND;ND
42404,79167;21;0,52;ND;ND;ND;ND
42404,83333;25,5;0,55;ND;ND;ND;ND
42404,875;25,4;0,6;ND;ND;ND;ND
42404,91667;25,5;0,45;ND;ND;ND;ND
42404,95833;32,5;0,34;ND;ND;ND;ND
42433;33,5;0,89;ND;ND;ND;ND
42433,04167;29,3;0,29;ND;ND;ND;ND
42433,08333;17,8;0,18;ND;ND;ND;ND
42433,125;22,8;0;ND;ND;ND;ND
42433,16667;21,7;0,1;ND;ND;ND;ND
42433,20833;26,9;0,05;ND;ND;ND;ND
42433,25;45,3;0,52;ND;ND;ND;ND
42433,29167;33,4;0,45;ND;ND;ND;ND
42433,33333;41,3;0,52;ND;ND;ND;ND
42433,375;62,7;1,55;ND;ND;ND;ND
42433,41667;76,5;6,89;ND;ND;ND;ND
42433,45833;61,5;11,32;ND;ND;ND;ND
42433,5;53,1;5,37;ND;ND;ND;ND
42433,54167;43,7;3,22;ND;ND;ND;ND
42433,58333;41,5;1,86;ND;ND;ND;ND
42433,625;49,7;2,02;ND;ND;ND;ND
42433,66667;49,7;2,2;ND;ND;ND;ND
42433,70833;46,2;2,59;ND;ND;ND;ND
42433,75;20,7;0,66;ND;ND;ND;ND
42433,79167;38,9;0,6;ND;ND;ND;ND
42433,83333;59,3;0,89;ND;ND;ND;ND
42433,875;65,6;1;ND;ND;ND;ND
42433,91667;49,8;0,89;ND;ND;ND;ND
42433,95833;68,8;0,52;ND;ND;ND;ND
42464;43,2;0,55;ND;ND;ND;ND
42464,04167;48,8;1,57;ND;ND;ND;ND
42464,08333;36,1;1,52;ND;ND;ND;ND
42464,125;35,5;0,47;ND;ND;ND;ND
42464,16667;32,9;0,6;ND;ND;ND;ND
42464,20833;42;1,52;ND;ND;ND;ND
42464,25;33,7;1,05;ND;ND;ND;ND
42464,29167;46,1;1,26;ND;ND;ND;ND
42464,33333;55,3;1,52;ND;ND;ND;ND
42464,375;55,2;0,89;ND;ND;ND;ND
42464,41667;63,5;1,23;ND;ND;ND;ND
42464,45833;99,2;3,83;ND;ND;ND;ND
42464,5;49,6;8,83;ND;ND;ND;ND
42464,54167;29,6;3,93;ND;ND;ND;ND
42464,58333;51,3;3,38;ND;ND;ND;ND
42464,625;41,5;4,11;ND;ND;ND;ND
42464,66667;32,3;5,08;ND;ND;ND;ND
42464,70833;ND;4,4;ND;ND;ND;ND
42464,75;ND;9,43;ND;ND;ND;ND
42464,79167;ND;3,28;ND;ND;ND;ND
42464,83333;ND;5,97;ND;ND;ND;ND
42464,875;55,2;3,17;ND;ND;ND;ND
42464,91667;38,2;1,52;ND;ND;ND;ND
42464,95833;40,7;1;ND;ND;ND;ND
42494;43,5;0,34;ND;ND;ND;ND
42494,04167;34,3;0,47;ND;ND;ND;ND
42494,08333;40,9;0,55;ND;ND;ND;ND
42494,125;35;0,55;ND;ND;ND;ND
42494,16667;40,8;0,39;ND;ND;ND;ND
42494,20833;45,9;0,13;ND;ND;ND;ND
42494,25;60,9;0,47;ND;ND;ND;ND
42494,29167;86,9;4,04;ND;ND;ND;ND
42494,33333;71,6;3,09;ND;ND;ND;ND
42494,375;67;7,44;ND;ND;ND;ND
42494,41667;67;12,52;ND;ND;ND;ND
42494,45833;60,4;5,63;ND;ND;ND;ND
42494,5;62,8;2,52;ND;ND;ND;ND
42494,54167;56;1,78;ND;ND;ND;ND
42494,58333;59,8;1,76;ND;ND;ND;ND
42494,625;61,2;1,81;ND;ND;ND;ND
42494,66667;38,6;0,63;ND;ND;ND;ND
42494,70833;25,4;0,03;ND;ND;ND;ND
42494,75;25,2;ND;ND;ND;ND;ND
42494,79167;27,7;ND;ND;ND;ND;ND
42494,83333;50,1;0,6;ND;ND;ND;ND
42494,875;147,6;0,55;ND;ND;ND;ND
42494,91667;65,9;0,68;ND;ND;ND;ND
42494,95833;47,7;0,37;ND;ND;ND;ND
42525;33;0,1;ND;ND;ND;ND
42525,04167;48,3;0,18;ND;ND;ND;ND
42525,08333;40,7;0,34;ND;ND;ND;ND
42525,125;39,5;0,16;ND;ND;ND;ND
42525,16667;40,2;0,24;ND;ND;ND;ND
42525,20833;44;0,29;ND;ND;ND;ND
42525,25;70,4;0,42;ND;ND;ND;ND
42525,29167;83,3;1,1;ND;ND;ND;ND
42525,33333;91;1,99;ND;ND;ND;ND
42525,375;77,2;2,46;ND;ND;ND;ND
42525,41667;64,9;4,56;ND;ND;ND;ND
42525,45833;56,7;4,35;ND;ND;ND;ND
42525,5;60,5;4,09;ND;ND;ND;ND
42525,54167;53,1;2,33;ND;ND;ND;ND
42525,58333;60;1,34;ND;ND;ND;ND
42525,625;62;1,07;ND;ND;ND;ND
42525,66667;58,8;0,71;ND;ND;ND;ND
42525,70833;33,3;ND;ND;ND;ND;ND
42525,75;27,9;ND;ND;ND;ND;ND
42525,79167;26,9;ND;ND;ND;ND;ND
42525,83333;23,9;ND;ND;ND;ND;ND
42525,875;44,7;0,42;ND;ND;ND;ND
42525,91667;45,2;1,05;ND;ND;ND;ND
42525,95833;30;0,24;ND;ND;ND;ND
42555;42,2;0,92;ND;ND;ND;ND
42555,04167;32,2;0,21;ND;ND;ND;ND
42555,08333;31,5;0,29;ND;ND;ND;ND
42555,125;33,2;0,71;ND;ND;ND;ND
42555,16667;26,9;0,1;ND;ND;ND;ND
42555,20833;28,6;0,05;ND;ND;ND;ND
42555,25;54,7;2,33;ND;ND;ND;ND
42555,29167;64;5,58;ND;ND;ND;ND
42555,33333;67,2;3,33;ND;ND;ND;ND
42555,375;74,4;7,13;ND;ND;ND;ND
42555,41667;56,6;9,35;ND;ND;ND;ND
42555,45833;40,4;3,72;ND;ND;ND;ND
42555,5;39,1;1,39;ND;ND;ND;ND
42555,54167;45,3;0,66;ND;ND;ND;ND
42555,58333;19,8;ND;ND;ND;ND;ND
42555,625;18,9;ND;ND;ND;ND;ND
42555,66667;19;ND;ND;ND;ND;ND
42555,70833;16,2;ND;ND;ND;ND;ND
42555,75;15,6;ND;ND;ND;ND;ND
42555,79167;14,2;ND;ND;ND;ND;ND
42555,83333;13,7;ND;ND;ND;ND;ND
42555,875;15;ND;ND;ND;ND;ND
42555,91667;17,4;ND;ND;ND;ND;ND
42555,95833;27,4;0,37;ND;ND;ND;ND
42586;41,2;1,1;ND;ND;ND;ND
42586,04167;43,9;1,13;ND;ND;ND;ND
42586,08333;33,3;1,44;ND;ND;ND;ND
42586,125;38;2,59;ND;ND;ND;ND
42586,16667;38;1,41;ND;ND;ND;ND
42586,20833;38,8;0,79;ND;ND;ND;ND
42586,25;57,3;0,86;ND;ND;ND;ND
42586,29167;82,1;1,73;ND;ND;ND;ND
42586,33333;78,4;4,04;ND;ND;ND;ND
42586,375;87,7;8,18;ND;ND;ND;ND
42586,41667;63,4;8,91;ND;ND;ND;ND
